H1	H2	H3	nABBA	nBABA	Dstat	jackEst	SE	Z	
BKN033_ZEAHRFRATDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN014_ZEAHRFRADDIAAPE.bam	1125	914	0.1034821	0.1034821	0.03464346	2.98706	
BKN009_ZEAHRFRAADIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	908	1142	-0.1141463	-0.1141463	0.03547207	-3.217922	
BKN009_ZEAHRFRAADIAAPE.bam	BKN014_ZEAHRFRADDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	1295	1409	-0.04215976	-0.04215976	0.03184045	-1.324094	
BKN011_ZEAHRFRACDIAAPE.bam	BKN014_ZEAHRFRADDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	1227	1101	0.05412371	0.05412371	0.0333111	1.624795	
BKN009_ZEAHRFRAADIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	672	607	0.05082095	0.05082095	0.04085818	1.243838	
BKN011_ZEAHRFRACDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	1043	748	0.1647125	0.1647125	0.03575344	4.606899	
BKN014_ZEAHRFRADDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	1264	1131	0.05553236	0.05553236	0.03253457	1.706872	
BKN009_ZEAHRFRAADIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	530	1018	-0.3152455	-0.3152455	0.03341692	-9.433707	
BKN011_ZEAHRFRACDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	778	1031	-0.1398563	-0.1398563	0.03430955	-4.076308	
BKN014_ZEAHRFRADDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	1070	1288	-0.09245123	-0.09245123	0.0317767	-2.909403	
BKN019_ZEAHRFRAIDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	491	924	-0.3060071	-0.3060071	0.03363438	-9.098045	
BKN009_ZEAHRFRAADIAAPE.bam	BKN025_ZEAHRFRAMDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	719	1015	-0.1707036	-0.1707036	0.03804171	-4.487274	
BKN011_ZEAHRFRACDIAAPE.bam	BKN025_ZEAHRFRAMDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	1030	1071	-0.01951452	-0.01951452	0.03543993	-0.5506365	
BKN014_ZEAHRFRADDIAAPE.bam	BKN025_ZEAHRFRAMDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	1232	1279	-0.01871764	-0.01871764	0.03293558	-0.5683107	
BKN019_ZEAHRFRAIDIAAPE.bam	BKN025_ZEAHRFRAMDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	548	825	-0.201748	-0.201748	0.03824361	-5.275339	
BKN022_ZEAHRFRAKDIAAPE.bam	BKN025_ZEAHRFRAMDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	920	725	0.118541	0.118541	0.03678728	3.222338	
BKN009_ZEAHRFRAADIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	975	1163	-0.08793265	-0.08793265	0.03240019	-2.713955	
BKN011_ZEAHRFRACDIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	1086	1036	0.02356268	0.02356268	0.03345491	0.7043114	
BKN014_ZEAHRFRADDIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	683	741	-0.04073034	-0.04073034	0.04055887	-1.004228	
BKN019_ZEAHRFRAIDIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	956	1171	-0.1010813	-0.1010813	0.0336356	-3.005189	
BKN022_ZEAHRFRAKDIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	1086	944	0.06995074	0.06995074	0.03295895	2.122359	
BKN025_ZEAHRFRAMDIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	1053	1024	0.01396245	0.01396245	0.03400968	0.4105433	
BKN009_ZEAHRFRAADIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	779	1467	-0.3063224	-0.3063224	0.03197299	-9.58066	
BKN011_ZEAHRFRACDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	739	1248	-0.2561651	-0.2561651	0.03300204	-7.762097	
BKN014_ZEAHRFRADDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	722	1314	-0.2907662	-0.2907662	0.03549779	-8.191108	
BKN019_ZEAHRFRAIDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	611	1309	-0.3635417	-0.3635417	0.03093538	-11.75165	
BKN022_ZEAHRFRAKDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	856	1073	-0.1124935	-0.1124935	0.03324399	-3.383876	
BKN025_ZEAHRFRAMDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	826	1284	-0.2170616	-0.2170616	0.03340115	-6.498628	
BKN026_ZEAHRFRANDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	609	1013	-0.2490752	-0.2490752	0.03717907	-6.69934	
BKN009_ZEAHRFRAADIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	678	1469	-0.3684211	-0.3684211	0.03193527	-11.53649	
BKN011_ZEAHRFRACDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	719	1335	-0.2999026	-0.2999026	0.03258159	-9.204666	
BKN014_ZEAHRFRADDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	796	1434	-0.2860987	-0.2860987	0.03327579	-8.597802	
BKN019_ZEAHRFRAIDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	604	1323	-0.3731188	-0.3731188	0.03227626	-11.56016	
BKN022_ZEAHRFRAKDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	684	980	-0.1778846	-0.1778846	0.03436932	-5.17568	
BKN025_ZEAHRFRAMDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	737	1150	-0.2188659	-0.2188659	0.03516882	-6.223294	
BKN026_ZEAHRFRANDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	601	1180	-0.3250983	-0.3250983	0.03475209	-9.354784	
BKN027_ZEAHRFRAODIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	664	797	-0.09103354	-0.09103354	0.0392728	-2.317979	
BKN009_ZEAHRFRAADIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	884	965	-0.04380746	-0.04380746	0.03740083	-1.171297	
BKN011_ZEAHRFRACDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	935	791	0.0834299	0.0834299	0.03715889	2.245221	
BKN014_ZEAHRFRADDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	1128	1091	0.01667418	0.01667418	0.0340049	0.4903463	
BKN019_ZEAHRFRAIDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	639	781	-0.1	-0.1	0.0386376	-2.588152	
BKN022_ZEAHRFRAKDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	1053	743	0.1726058	0.1726058	0.03483483	4.954977	
BKN025_ZEAHRFRAMDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	945	843	0.05704698	0.05704698	0.03782132	1.508329	
BKN026_ZEAHRFRANDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	1084	951	0.06535627	0.06535627	0.03431081	1.90483	
BKN027_ZEAHRFRAODIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	1327	835	0.2275671	0.2275671	0.03274895	6.948836	
BKN033_ZEAHRFRATDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	1334	776	0.264455	0.264455	0.03340452	7.916742	
BKN009_ZEAHRFRAADIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	689	1560	-0.3872832	-0.3872832	0.02954414	-13.10863	
BKN009_ZEAHRFRAADIAAPE.bam	BKN014_ZEAHRFRADDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	632	1950	-0.510457	-0.510457	0.02673826	-19.09089	
BKN011_ZEAHRFRACDIAAPE.bam	BKN014_ZEAHRFRADDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	868	1322	-0.2073059	-0.2073059	0.03167531	-6.544716	
BKN009_ZEAHRFRAADIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	672	970	-0.181486	-0.181486	0.03550352	-5.111774	
BKN011_ZEAHRFRACDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	1043	621	0.2536058	0.2536058	0.0348814	7.270517	
BKN014_ZEAHRFRADDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	1264	441	0.4826979	0.4826979	0.02995187	16.11578	
BKN009_ZEAHRFRAADIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	546	1168	-0.3628938	-0.3628938	0.03061565	-11.85321	
BKN011_ZEAHRFRACDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	1009	882	0.06716023	0.06716023	0.03195318	2.101833	
BKN014_ZEAHRFRADDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	1362	788	0.2669767	0.2669767	0.02950242	9.049316	
BKN015_ZEAHRFRAEDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	710	924	-0.130967	-0.130967	0.03249864	-4.029921	
BKN009_ZEAHRFRAADIAAPE.bam	BKN025_ZEAHRFRAMDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	720	1050	-0.1864407	-0.1864407	0.03431935	-5.432523	
BKN011_ZEAHRFRACDIAAPE.bam	BKN025_ZEAHRFRAMDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	1374	973	0.1708564	0.1708564	0.03190556	5.355067	
BKN014_ZEAHRFRADDIAAPE.bam	BKN025_ZEAHRFRAMDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	1622	771	0.3556206	0.3556206	0.02885807	12.32309	
BKN015_ZEAHRFRAEDIAAPE.bam	BKN025_ZEAHRFRAMDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	781	825	-0.02739726	-0.02739726	0.03663424	-0.7478594	
BKN022_ZEAHRFRAKDIAAPE.bam	BKN025_ZEAHRFRAMDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	927	738	0.1135135	0.1135135	0.0337694	3.361431	
BKN009_ZEAHRFRAADIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	497	1678	-0.5429885	-0.5429885	0.02642253	-20.55021	
BKN011_ZEAHRFRACDIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	796	1204	-0.204	-0.204	0.03176381	-6.422403	
BKN014_ZEAHRFRADDIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	697	691	0.004322767	0.004322767	0.04009732	0.1078069	
BKN015_ZEAHRFRAEDIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	445	1171	-0.4492574	-0.4492574	0.0319217	-14.07373	
BKN022_ZEAHRFRAKDIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	735	1209	-0.2438272	-0.2438272	0.03022828	-8.066194	
BKN025_ZEAHRFRAMDIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	716	1406	-0.3251649	-0.3251649	0.03000574	-10.83676	
BKN009_ZEAHRFRAADIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	646	1628	-0.4318382	-0.4318382	0.02780169	-15.5328	
BKN011_ZEAHRFRACDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	913	1070	-0.07917297	-0.07917297	0.03434542	-2.305197	
BKN014_ZEAHRFRADDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	1114	757	0.1908071	0.1908071	0.03468186	5.501638	
BKN015_ZEAHRFRAEDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	738	1309	-0.2789448	-0.2789448	0.03140643	-8.881774	
BKN022_ZEAHRFRAKDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	810	1078	-0.1419492	-0.1419492	0.03168438	-4.480099	
BKN025_ZEAHRFRAMDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	859	1339	-0.2183803	-0.2183803	0.03106997	-7.028663	
BKN026_ZEAHRFRANDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	931	685	0.1522277	0.1522277	0.03561198	4.274621	
BKN009_ZEAHRFRAADIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	595	1611	-0.4605621	-0.4605621	0.02689122	-17.12686	
BKN011_ZEAHRFRACDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	912	1153	-0.116707	-0.116707	0.03427703	-3.404817	
BKN014_ZEAHRFRADDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	1172	1018	0.07031963	0.07031963	0.03249049	2.164314	
BKN015_ZEAHRFRAEDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	704	1323	-0.3053774	-0.3053774	0.03256318	-9.377998	
BKN022_ZEAHRFRAKDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	642	1015	-0.2251056	-0.2251056	0.0329093	-6.840182	
BKN025_ZEAHRFRAMDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	723	1265	-0.2726358	-0.2726358	0.03175708	-8.585039	
BKN026_ZEAHRFRANDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	882	826	0.03278689	0.03278689	0.03540249	0.926118	
BKN027_ZEAHRFRAODIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	678	893	-0.1368555	-0.1368555	0.03675566	-3.723386	
BKN009_ZEAHRFRAADIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	735	1150	-0.2201592	-0.2201592	0.03317253	-6.63679	
BKN011_ZEAHRFRACDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	1031	823	0.1121899	0.1121899	0.03492863	3.211974	
BKN014_ZEAHRFRADDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	1376	694	0.3294686	0.3294686	0.03006936	10.95696	
BKN015_ZEAHRFRAEDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	664	781	-0.08096886	-0.08096886	0.03636681	-2.226449	
BKN022_ZEAHRFRAKDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	1056	894	0.08307692	0.08307692	0.03235129	2.567964	
BKN025_ZEAHRFRAMDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	796	922	-0.07334109	-0.07334109	0.03524979	-2.080611	
BKN026_ZEAHRFRANDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	1330	694	0.3142292	0.3142292	0.03060306	10.2679	
BKN027_ZEAHRFRAODIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	1306	906	0.1808318	0.1808318	0.03105336	5.823261	
BKN033_ZEAHRFRATDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	1313	829	0.225957	0.225957	0.03239512	6.975035	
BKN009_ZEAHRFRAADIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	783	1143	-0.1869159	-0.1869159	0.03159667	-5.915683	
BKN009_ZEAHRFRAADIAAPE.bam	BKN014_ZEAHRFRADDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	607	1524	-0.4303144	-0.4303144	0.02660446	-16.17452	
BKN011_ZEAHRFRACDIAAPE.bam	BKN014_ZEAHRFRADDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	787	1364	-0.2682473	-0.2682473	0.02994396	-8.958313	
BKN009_ZEAHRFRAADIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	530	822	-0.2159763	-0.2159763	0.03540627	-6.099946	
BKN011_ZEAHRFRACDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	778	832	-0.03354037	-0.03354037	0.03526601	-0.9510679	
BKN014_ZEAHRFRADDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	1070	575	0.3009119	0.3009119	0.03246062	9.270059	
BKN009_ZEAHRFRAADIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	546	648	-0.08542714	-0.08542714	0.03824386	-2.233748	
BKN011_ZEAHRFRACDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	1009	761	0.140113	0.140113	0.03257509	4.301231	
BKN014_ZEAHRFRADDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	1362	661	0.3465151	0.3465151	0.0295079	11.74313	
BKN015_ZEAHRFRAEDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	710	491	0.182348	0.182348	0.03760825	4.848618	
BKN009_ZEAHRFRAADIAAPE.bam	BKN025_ZEAHRFRAMDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	609	949	-0.2182285	-0.2182285	0.03291065	-6.630939	
BKN011_ZEAHRFRACDIAAPE.bam	BKN025_ZEAHRFRAMDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	1044	1019	0.01211827	0.01211827	0.03178328	0.3812783	
BKN014_ZEAHRFRADDIAAPE.bam	BKN025_ZEAHRFRAMDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	1336	911	0.1891411	0.1891411	0.02994196	6.316924	
BKN015_ZEAHRFRAEDIAAPE.bam	BKN025_ZEAHRFRAMDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	682	725	-0.03056148	-0.03056148	0.03582762	-0.8530145	
BKN019_ZEAHRFRAIDIAAPE.bam	BKN025_ZEAHRFRAMDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	525	738	-0.1686461	-0.1686461	0.03547521	-4.753913	
BKN009_ZEAHRFRAADIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	509	1340	-0.4494321	-0.4494321	0.0272498	-16.49304	
BKN011_ZEAHRFRACDIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	709	1286	-0.2892231	-0.2892231	0.0296764	-9.745895	
BKN014_ZEAHRFRADDIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	652	711	-0.04328687	-0.04328687	0.03821191	-1.132811	
BKN015_ZEAHRFRAEDIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	464	944	-0.3409091	-0.3409091	0.03306242	-10.31108	
BKN019_ZEAHRFRAIDIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	538	1209	-0.384087	-0.384087	0.02997797	-12.81231	
BKN025_ZEAHRFRAMDIAAPE.bam	BKN026_ZEAHRFRANDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	724	1103	-0.2074439	-0.2074439	0.03187099	-6.508862	
BKN009_ZEAHRFRAADIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	679	1212	-0.2818614	-0.2818614	0.03032282	-9.295357	
BKN011_ZEAHRFRACDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	847	1049	-0.1065401	-0.1065401	0.03308756	-3.219944	
BKN014_ZEAHRFRADDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	1078	704	0.2098765	0.2098765	0.03362862	6.24101	
BKN015_ZEAHRFRAEDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	899	1073	-0.08823529	-0.08823529	0.03298046	-2.675381	
BKN019_ZEAHRFRAIDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	702	1078	-0.211236	-0.211236	0.03130141	-6.748449	
BKN025_ZEAHRFRAMDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	951	1052	-0.05042436	-0.05042436	0.03131493	-1.610234	
BKN026_ZEAHRFRANDIAAPE.bam	BKN027_ZEAHRFRAODIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	963	602	0.2306709	0.2306709	0.03513397	6.565467	
BKN009_ZEAHRFRAADIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	847	1159	-0.1555334	-0.1555334	0.03156515	-4.927376	
BKN011_ZEAHRFRACDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	937	945	-0.004250797	-0.004250797	0.03264447	-0.1302149	
BKN014_ZEAHRFRADDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	1376	903	0.2075472	0.2075472	0.03140573	6.608577	
BKN015_ZEAHRFRAEDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	987	980	0.003558719	0.003558719	0.03348353	0.1062827	
BKN019_ZEAHRFRAIDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	833	1015	-0.09848485	-0.09848485	0.03336747	-2.951523	
BKN025_ZEAHRFRAMDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	924	923	0.0005414185	0.0005414185	0.03397099	0.01593767	
BKN026_ZEAHRFRANDIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	1120	714	0.221374	0.221374	0.03347319	6.613473	
BKN027_ZEAHRFRAODIAAPE.bam	BKN033_ZEAHRFRATDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	954	799	0.08841985	0.08841985	0.03687609	2.397756	
BKN009_ZEAHRFRAADIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	510	1084	-0.3601004	-0.3601004	0.03079987	-11.69162	
BKN011_ZEAHRFRACDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	653	1014	-0.2165567	-0.2165567	0.03330201	-6.502812	
BKN014_ZEAHRFRADDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	965	802	0.09224675	0.09224675	0.03181221	2.899728	
BKN015_ZEAHRFRAEDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	458	743	-0.2373022	-0.2373022	0.03623671	-6.54867	
BKN019_ZEAHRFRAIDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	477	894	-0.3041575	-0.3041575	0.03423504	-8.884393	
BKN025_ZEAHRFRAMDIAAPE.bam	BKN035_ZEAHRFRAVDIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	664	886	-0.1432258	-0.1432258	0.03442711	-4.160262	
