H1	H2	H3	nABBA	nBABA	Dstat	jackEst	SE	Z	
BKN014_ZEAHRFRADDIAAPE.bam	TIL01_435BCAAXX.bam	TIL16_FC6153UAAXX.bam	288	425	-0.1921459	-0.1921459	0.05099244	-3.768124	
BKN015_ZEAHRFRAEDIAAPE.bam	TIL01_435BCAAXX.bam	TIL16_FC6153UAAXX.bam	227	496	-0.3720609	-0.3720609	0.04625476	-8.043731	
BKN019_ZEAHRFRAIDIAAPE.bam	TIL01_435BCAAXX.bam	TIL16_FC6153UAAXX.bam	211	555	-0.4490862	-0.4490862	0.04415425	-10.17085	
BKN022_ZEAHRFRAKDIAAPE.bam	TIL01_435BCAAXX.bam	TIL16_FC6153UAAXX.bam	261	513	-0.3255814	-0.3255814	0.04517481	-7.207145	
BKN025_ZEAHRFRAMDIAAPE.bam	TIL01_435BCAAXX.bam	TIL16_FC6153UAAXX.bam	210	596	-0.4789082	-0.4789082	0.04344902	-11.0223	
BKN026_ZEAHRFRANDIAAPE.bam	TIL01_435BCAAXX.bam	TIL16_FC6153UAAXX.bam	260	440	-0.2571429	-0.2571429	0.05456575	-4.712532	
BKN027_ZEAHRFRAODIAAPE.bam	TIL01_435BCAAXX.bam	TIL16_FC6153UAAXX.bam	256	451	-0.2758133	-0.2758133	0.04889334	-5.641122	
BKN033_ZEAHRFRATDIAAPE.bam	TIL01_435BCAAXX.bam	TIL16_FC6153UAAXX.bam	304	542	-0.2813239	-0.2813239	0.04737397	-5.938364	
BKN035_ZEAHRFRAVDIAAPE.bam	TIL01_435BCAAXX.bam	TIL16_FC6153UAAXX.bam	253	431	-0.2602339	-0.2602339	0.04832832	-5.384708	
BKN009_ZEAHRFRAADIAAPE.bam	TIL03.bam	TIL16_FC6153UAAXX.bam	347	518	-0.1976879	-0.1976879	0.05354605	-3.691923	
BKN011_ZEAHRFRACDIAAPE.bam	TIL03.bam	TIL16_FC6153UAAXX.bam	543	747	-0.1581395	-0.1581395	0.05111309	-3.093914	
BKN014_ZEAHRFRADDIAAPE.bam	TIL03.bam	TIL16_FC6153UAAXX.bam	473	482	-0.009424084	-0.009424084	0.05393817	-0.1747201	
BKN015_ZEAHRFRAEDIAAPE.bam	TIL03.bam	TIL16_FC6153UAAXX.bam	389	549	-0.1705757	-0.1705757	0.05607587	-3.041873	
BKN019_ZEAHRFRAIDIAAPE.bam	TIL03.bam	TIL16_FC6153UAAXX.bam	345	559	-0.2367257	-0.2367257	0.05378223	-4.401559	
BKN022_ZEAHRFRAKDIAAPE.bam	TIL03.bam	TIL16_FC6153UAAXX.bam	429	585	-0.1538462	-0.1538462	0.0514768	-2.98865	
BKN025_ZEAHRFRAMDIAAPE.bam	TIL03.bam	TIL16_FC6153UAAXX.bam	376	666	-0.2783109	-0.2783109	0.05246812	-5.304382	
BKN026_ZEAHRFRANDIAAPE.bam	TIL03.bam	TIL16_FC6153UAAXX.bam	383	479	-0.1113689	-0.1113689	0.05454925	-2.041621	
BKN027_ZEAHRFRAODIAAPE.bam	TIL03.bam	TIL16_FC6153UAAXX.bam	490	616	-0.1139241	-0.1139241	0.05194326	-2.19324	
BKN033_ZEAHRFRATDIAAPE.bam	TIL03.bam	TIL16_FC6153UAAXX.bam	414	613	-0.1937683	-0.1937683	0.05330417	-3.635143	
BKN035_ZEAHRFRAVDIAAPE.bam	TIL03.bam	TIL16_FC6153UAAXX.bam	457	497	-0.04192872	-0.04192872	0.05707701	-0.7345991	
TIL01_435BCAAXX.bam	TIL03.bam	TIL16_FC6153UAAXX.bam	467	355	0.136253	0.136253	0.05415952	2.515773	
BKN009_ZEAHRFRAADIAAPE.bam	TIL04-TIP454.bam	TIL16_FC6153UAAXX.bam	460	577	-0.1128255	-0.1128255	0.05027484	-2.244174	
BKN011_ZEAHRFRACDIAAPE.bam	TIL04-TIP454.bam	TIL16_FC6153UAAXX.bam	466	618	-0.1402214	-0.1402214	0.04800998	-2.920672	
BKN014_ZEAHRFRADDIAAPE.bam	TIL04-TIP454.bam	TIL16_FC6153UAAXX.bam	520	474	0.04627767	0.04627767	0.05329782	0.8682844	
BKN015_ZEAHRFRAEDIAAPE.bam	TIL04-TIP454.bam	TIL16_FC6153UAAXX.bam	397	513	-0.1274725	-0.1274725	0.05212399	-2.445564	
BKN019_ZEAHRFRAIDIAAPE.bam	TIL04-TIP454.bam	TIL16_FC6153UAAXX.bam	385	588	-0.2086331	-0.2086331	0.04813856	-4.334012	
BKN022_ZEAHRFRAKDIAAPE.bam	TIL04-TIP454.bam	TIL16_FC6153UAAXX.bam	342	458	-0.145	-0.145	0.04902483	-2.957685	
BKN025_ZEAHRFRAMDIAAPE.bam	TIL04-TIP454.bam	TIL16_FC6153UAAXX.bam	314	601	-0.3136612	-0.3136612	0.0476591	-6.581349	
BKN026_ZEAHRFRANDIAAPE.bam	TIL04-TIP454.bam	TIL16_FC6153UAAXX.bam	468	494	-0.02702703	-0.02702703	0.05361789	-0.5040673	
BKN027_ZEAHRFRAODIAAPE.bam	TIL04-TIP454.bam	TIL16_FC6153UAAXX.bam	455	520	-0.06666667	-0.06666667	0.05137359	-1.297684	
BKN033_ZEAHRFRATDIAAPE.bam	TIL04-TIP454.bam	TIL16_FC6153UAAXX.bam	388	478	-0.1039261	-0.1039261	0.05251057	-1.979146	
BKN035_ZEAHRFRAVDIAAPE.bam	TIL04-TIP454.bam	TIL16_FC6153UAAXX.bam	474	476	-0.002105263	-0.002105263	0.04996853	-0.04213178	
TIL01_435BCAAXX.bam	TIL04-TIP454.bam	TIL16_FC6153UAAXX.bam	481	306	0.2223634	0.2223634	0.05003797	4.443893	
TIL03.bam	TIL04-TIP454.bam	TIL16_FC6153UAAXX.bam	578	512	0.06055046	0.06055046	0.05203547	1.163638	
BKN009_ZEAHRFRAADIAAPE.bam	TIL07_FC6162DAAXX.bam	TIL16_FC6153UAAXX.bam	351	544	-0.2156425	-0.2156425	0.05100799	-4.227622	
BKN011_ZEAHRFRACDIAAPE.bam	TIL07_FC6162DAAXX.bam	TIL16_FC6153UAAXX.bam	469	637	-0.1518987	-0.1518987	0.04997088	-3.039745	
BKN014_ZEAHRFRADDIAAPE.bam	TIL07_FC6162DAAXX.bam	TIL16_FC6153UAAXX.bam	485	499	-0.01422764	-0.01422764	0.05608897	-0.2536621	
BKN015_ZEAHRFRAEDIAAPE.bam	TIL07_FC6162DAAXX.bam	TIL16_FC6153UAAXX.bam	357	539	-0.203125	-0.203125	0.05588415	-3.634752	
BKN019_ZEAHRFRAIDIAAPE.bam	TIL07_FC6162DAAXX.bam	TIL16_FC6153UAAXX.bam	346	592	-0.2622601	-0.2622601	0.05330903	-4.91962	
BKN022_ZEAHRFRAKDIAAPE.bam	TIL07_FC6162DAAXX.bam	TIL16_FC6153UAAXX.bam	348	509	-0.1878646	-0.1878646	0.05168148	-3.635048	
BKN025_ZEAHRFRAMDIAAPE.bam	TIL07_FC6162DAAXX.bam	TIL16_FC6153UAAXX.bam	314	619	-0.3269025	-0.3269025	0.05254919	-6.220884	
BKN026_ZEAHRFRANDIAAPE.bam	TIL07_FC6162DAAXX.bam	TIL16_FC6153UAAXX.bam	396	509	-0.1248619	-0.1248619	0.05762317	-2.166869	
BKN027_ZEAHRFRAODIAAPE.bam	TIL07_FC6162DAAXX.bam	TIL16_FC6153UAAXX.bam	443	530	-0.08941418	-0.08941418	0.05403697	-1.654685	
BKN033_ZEAHRFRATDIAAPE.bam	TIL07_FC6162DAAXX.bam	TIL16_FC6153UAAXX.bam	407	569	-0.1659836	-0.1659836	0.05101003	-3.25394	
BKN035_ZEAHRFRAVDIAAPE.bam	TIL07_FC6162DAAXX.bam	TIL16_FC6153UAAXX.bam	406	457	-0.05909618	-0.05909618	0.05732123	-1.030965	
TIL01_435BCAAXX.bam	TIL07_FC6162DAAXX.bam	TIL16_FC6153UAAXX.bam	441	316	0.1651255	0.1651255	0.05542572	2.979221	
TIL03.bam	TIL07_FC6162DAAXX.bam	TIL16_FC6153UAAXX.bam	451	421	0.03440367	0.03440367	0.0549106	0.6265396	
TIL04-TIP454.bam	TIL07_FC6162DAAXX.bam	TIL16_FC6153UAAXX.bam	408	492	-0.09333333	-0.09333333	0.0523687	-1.782235	
BKN009_ZEAHRFRAADIAAPE.bam	TIL09_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	437	642	-0.1899907	-0.1899907	0.05045328	-3.765677	
BKN011_ZEAHRFRACDIAAPE.bam	TIL09_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	513	778	-0.2052672	-0.2052672	0.04723239	-4.3459	
BKN014_ZEAHRFRADDIAAPE.bam	TIL09_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	493	520	-0.0266535	-0.0266535	0.05055855	-0.527181	
BKN015_ZEAHRFRAEDIAAPE.bam	TIL09_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	386	581	-0.2016546	-0.2016546	0.05091723	-3.960439	
BKN019_ZEAHRFRAIDIAAPE.bam	TIL09_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	396	626	-0.2250489	-0.2250489	0.04784125	-4.704077	
BKN022_ZEAHRFRAKDIAAPE.bam	TIL09_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	375	565	-0.2021277	-0.2021277	0.04779894	-4.228705	
BKN025_ZEAHRFRAMDIAAPE.bam	TIL09_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	396	717	-0.2884097	-0.2884097	0.04938808	-5.839663	
BKN026_ZEAHRFRANDIAAPE.bam	TIL09_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	420	544	-0.1286307	-0.1286307	0.05292136	-2.430601	
BKN027_ZEAHRFRAODIAAPE.bam	TIL09_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	498	636	-0.1216931	-0.1216931	0.04826372	-2.52142	
BKN033_ZEAHRFRATDIAAPE.bam	TIL09_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	407	593	-0.186	-0.186	0.05050471	-3.682825	
BKN035_ZEAHRFRAVDIAAPE.bam	TIL09_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	454	515	-0.0629515	-0.0629515	0.05203874	-1.209705	
TIL01_435BCAAXX.bam	TIL09_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	488	362	0.1482353	0.1482353	0.04952551	2.99311	
TIL03.bam	TIL09_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	447	459	-0.01324503	-0.01324503	0.05291166	-0.2503235	
TIL04-TIP454.bam	TIL09_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	488	580	-0.08614232	-0.08614232	0.04771503	-1.80535	
TIL07_FC6162DAAXX.bam	TIL09_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	466	514	-0.04897959	-0.04897959	0.05267007	-0.9299321	
BKN009_ZEAHRFRAADIAAPE.bam	TIL11_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	446	398	0.05687204	0.05687204	0.05970382	0.9525694	
BKN011_ZEAHRFRACDIAAPE.bam	TIL11_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	507	433	0.0787234	0.0787234	0.0550248	1.430689	
BKN014_ZEAHRFRADDIAAPE.bam	TIL11_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	545	334	0.2400455	0.2400455	0.05196654	4.619232	
BKN015_ZEAHRFRAEDIAAPE.bam	TIL11_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	379	334	0.0631136	0.0631136	0.06107157	1.033437	
BKN019_ZEAHRFRAIDIAAPE.bam	TIL11_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	320	343	-0.0346908	-0.0346908	0.0591592	-0.5863974	
BKN022_ZEAHRFRAKDIAAPE.bam	TIL11_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	406	353	0.06982872	0.06982872	0.05515265	1.266099	
BKN025_ZEAHRFRAMDIAAPE.bam	TIL11_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	355	445	-0.1125	-0.1125	0.05984262	-1.879931	
BKN026_ZEAHRFRANDIAAPE.bam	TIL11_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	396	312	0.1186441	0.1186441	0.05810544	2.041875	
BKN027_ZEAHRFRAODIAAPE.bam	TIL11_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	511	356	0.1787774	0.1787774	0.05531973	3.231711	
BKN033_ZEAHRFRATDIAAPE.bam	TIL11_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	510	434	0.08050847	0.08050847	0.05529752	1.455915	
BKN035_ZEAHRFRAVDIAAPE.bam	TIL11_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	412	295	0.165488	0.165488	0.05772557	2.866805	
TIL01_435BCAAXX.bam	TIL11_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	480	214	0.3832853	0.3832853	0.04898904	7.823899	
TIL03.bam	TIL11_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	523	339	0.2134571	0.2134571	0.05698467	3.745868	
TIL04-TIP454.bam	TIL11_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	492	360	0.1549296	0.1549296	0.05222174	2.966764	
TIL07_FC6162DAAXX.bam	TIL11_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	525	326	0.2338425	0.2338425	0.05621968	4.159443	
TIL09_FC61694AAXX.bam	TIL11_FC61694AAXX.bam	TIL16_FC6153UAAXX.bam	596	359	0.2481675	0.2481675	0.05090977	4.874655	
BKN009_ZEAHRFRAADIAAPE.bam	TIL15_FC6144GAAXX.bam	TIL16_FC6153UAAXX.bam	582	612	-0.02512563	-0.02512563	0.05054271	-0.4971167	
BKN011_ZEAHRFRACDIAAPE.bam	TIL15_FC6144GAAXX.bam	TIL16_FC6153UAAXX.bam	595	709	-0.08742331	-0.08742331	0.04920776	-1.776617	
BKN014_ZEAHRFRADDIAAPE.bam	TIL15_FC6144GAAXX.bam	TIL16_FC6153UAAXX.bam	709	573	0.1060842	0.1060842	0.05138607	2.064455	
BKN015_ZEAHRFRAEDIAAPE.bam	TIL15_FC6144GAAXX.bam	TIL16_FC6153UAAXX.bam	497	562	-0.06137866	-0.06137866	0.05339899	-1.149435	
BKN019_ZEAHRFRAIDIAAPE.bam	TIL15_FC6144GAAXX.bam	TIL16_FC6153UAAXX.bam	483	602	-0.1096774	-0.1096774	0.05101718	-2.149813	
BKN022_ZEAHRFRAKDIAAPE.bam	TIL15_FC6144GAAXX.bam	TIL16_FC6153UAAXX.bam	512	548	-0.03396226	-0.03396226	0.05174178	-0.6563799	
BKN025_ZEAHRFRAMDIAAPE.bam	TIL15_FC6144GAAXX.bam	TIL16_FC6153UAAXX.bam	469	668	-0.175022	-0.175022	0.05264282	-3.324708	
BKN026_ZEAHRFRANDIAAPE.bam	TIL15_FC6144GAAXX.bam	TIL16_FC6153UAAXX.bam	536	508	0.02681992	0.02681992	0.05312471	0.5048484	
BKN027_ZEAHRFRAODIAAPE.bam	TIL15_FC6144GAAXX.bam	TIL16_FC6153UAAXX.bam	629	574	0.04571904	0.04571904	0.05208589	0.8777623	
BKN033_ZEAHRFRATDIAAPE.bam	TIL15_FC6144GAAXX.bam	TIL16_FC6153UAAXX.bam	593	594	-0.00084246	-0.00084246	0.05138421	-0.01639531	
BKN035_ZEAHRFRAVDIAAPE.bam	TIL15_FC6144GAAXX.bam	TIL16_FC6153UAAXX.bam	538	489	0.04771178	0.04771178	0.05307611	0.8989314	
TIL01_435BCAAXX.bam	TIL15_FC6144GAAXX.bam	TIL16_FC6153UAAXX.bam	575	355	0.2365591	0.2365591	0.04974253	4.755671	
TIL03.bam	TIL15_FC6144GAAXX.bam	TIL16_FC6153UAAXX.bam	692	471	0.1900258	0.1900258	0.04959431	3.831604	
TIL04-TIP454.bam	TIL15_FC6144GAAXX.bam	TIL16_FC6153UAAXX.bam	578	502	0.07037037	0.07037037	0.05184281	1.35738	
TIL07_FC6162DAAXX.bam	TIL15_FC6144GAAXX.bam	TIL16_FC6153UAAXX.bam	678	490	0.1609589	0.1609589	0.05232124	3.076359	
TIL09_FC61694AAXX.bam	TIL15_FC6144GAAXX.bam	TIL16_FC6153UAAXX.bam	666	474	0.1684211	0.1684211	0.04960855	3.395001	
TIL11_FC61694AAXX.bam	TIL15_FC6144GAAXX.bam	TIL16_FC6153UAAXX.bam	417	602	-0.1815505	-0.1815505	0.05191511	-3.497066	
BKN009_ZEAHRFRAADIAAPE.bam	TIL17_FC6153UAAXX.bam	TIL16_FC6153UAAXX.bam	259	259	0	-2.602085e-18	0.06581272	0	
BKN011_ZEAHRFRACDIAAPE.bam	TIL17_FC6153UAAXX.bam	TIL16_FC6153UAAXX.bam	322	335	-0.01978691	-0.01978691	0.05527346	-0.3579821	
BKN014_ZEAHRFRADDIAAPE.bam	TIL17_FC6153UAAXX.bam	TIL16_FC6153UAAXX.bam	369	303	0.09821429	0.09821429	0.05841533	1.68131	
BKN015_ZEAHRFRAEDIAAPE.bam	TIL17_FC6153UAAXX.bam	TIL16_FC6153UAAXX.bam	216	255	-0.08280255	-0.08280255	0.06501364	-1.273618	
BKN019_ZEAHRFRAIDIAAPE.bam	TIL17_FC6153UAAXX.bam	TIL16_FC6153UAAXX.bam	200	241	-0.09297052	-0.09297052	0.06539162	-1.42175	
BKN022_ZEAHRFRAKDIAAPE.bam	TIL17_FC6153UAAXX.bam	TIL16_FC6153UAAXX.bam	234	276	-0.08235294	-0.08235294	0.05665248	-1.453651	
BKN025_ZEAHRFRAMDIAAPE.bam	TIL17_FC6153UAAXX.bam	TIL16_FC6153UAAXX.bam	199	284	-0.1759834	-0.1759834	0.06290401	-2.79765	
BKN026_ZEAHRFRANDIAAPE.bam	TIL17_FC6153UAAXX.bam	TIL16_FC6153UAAXX.bam	288	265	0.04159132	0.04159132	0.0611316	0.6803571	
BKN027_ZEAHRFRAODIAAPE.bam	TIL17_FC6153UAAXX.bam	TIL16_FC6153UAAXX.bam	334	279	0.08972268	0.08972268	0.05642308	1.590177	
BKN033_ZEAHRFRATDIAAPE.bam	TIL17_FC6153UAAXX.bam	TIL16_FC6153UAAXX.bam	327	305	0.03481013	0.03481013	0.05718827	0.6086935	
BKN035_ZEAHRFRAVDIAAPE.bam	TIL17_FC6153UAAXX.bam	TIL16_FC6153UAAXX.bam	244	189	0.1270208	0.1270208	0.06225635	2.040286	
TIL01_435BCAAXX.bam	TIL17_FC6153UAAXX.bam	TIL16_FC6153UAAXX.bam	265	184	0.1804009	0.1804009	0.05747587	3.138724	
TIL03.bam	TIL17_FC6153UAAXX.bam	TIL16_FC6153UAAXX.bam	352	265	0.1410049	0.1410049	0.06005542	2.347912	
TIL04-TIP454.bam	TIL17_FC6153UAAXX.bam	TIL16_FC6153UAAXX.bam	287	253	0.06296296	0.06296296	0.05530627	1.138442	
TIL07_FC6162DAAXX.bam	TIL17_FC6153UAAXX.bam	TIL16_FC6153UAAXX.bam	348	262	0.1409836	0.1409836	0.06182609	2.280325	
TIL09_FC61694AAXX.bam	TIL17_FC6153UAAXX.bam	TIL16_FC6153UAAXX.bam	348	275	0.117175	0.117175	0.060218	1.945846	
TIL11_FC61694AAXX.bam	TIL17_FC6153UAAXX.bam	TIL16_FC6153UAAXX.bam	230	281	-0.09980431	-0.09980431	0.06200239	-1.609685	
TIL15_FC6144GAAXX.bam	TIL17_FC6153UAAXX.bam	TIL16_FC6153UAAXX.bam	334	346	-0.01764706	-0.01764706	0.05936392	-0.2972691	
BKN009_ZEAHRFRAADIAAPE.bam	TIL08.bam	TIL16_FC6153UAAXX.bam	441	663	-0.201087	-0.201087	0.04620608	-4.351959	
BKN011_ZEAHRFRACDIAAPE.bam	TIL08.bam	TIL16_FC6153UAAXX.bam	518	770	-0.1956522	-0.1956522	0.04578685	-4.273108	
BKN014_ZEAHRFRADDIAAPE.bam	TIL08.bam	TIL16_FC6153UAAXX.bam	609	690	-0.06235566	-0.06235566	0.04706351	-1.324926	
BKN015_ZEAHRFRAEDIAAPE.bam	TIL08.bam	TIL16_FC6153UAAXX.bam	373	615	-0.2449393	-0.2449393	0.04949411	-4.948857	
BKN019_ZEAHRFRAIDIAAPE.bam	TIL08.bam	TIL16_FC6153UAAXX.bam	394	698	-0.2783883	-0.2783883	0.04775699	-5.829268	
BKN022_ZEAHRFRAKDIAAPE.bam	TIL08.bam	TIL16_FC6153UAAXX.bam	410	618	-0.2023346	-0.2023346	0.04622526	-4.377144	
BKN025_ZEAHRFRAMDIAAPE.bam	TIL08.bam	TIL16_FC6153UAAXX.bam	343	703	-0.3441683	-0.3441683	0.04660048	-7.385508	
BKN026_ZEAHRFRANDIAAPE.bam	TIL08.bam	TIL16_FC6153UAAXX.bam	454	621	-0.1553488	-0.1553488	0.05109531	-3.040373	
BKN027_ZEAHRFRAODIAAPE.bam	TIL08.bam	TIL16_FC6153UAAXX.bam	550	696	-0.117175	-0.117175	0.04680704	-2.503362	
BKN033_ZEAHRFRATDIAAPE.bam	TIL08.bam	TIL16_FC6153UAAXX.bam	436	630	-0.1819887	-0.1819887	0.04769746	-3.815481	
BKN035_ZEAHRFRAVDIAAPE.bam	TIL08.bam	TIL16_FC6153UAAXX.bam	415	522	-0.1141942	-0.1141942	0.0484177	-2.358523	
TIL01_435BCAAXX.bam	TIL08.bam	TIL16_FC6153UAAXX.bam	465	401	0.073903	0.073903	0.04821329	1.532835	
TIL03.bam	TIL08.bam	TIL16_FC6153UAAXX.bam	567	576	-0.007874016	-0.007874016	0.05074124	-0.1551798	
TIL04-TIP454.bam	TIL08.bam	TIL16_FC6153UAAXX.bam	499	622	-0.1097235	-0.1097235	0.04707951	-2.330599	
TIL07_FC6162DAAXX.bam	TIL08.bam	TIL16_FC6153UAAXX.bam	474	537	-0.06231454	-0.06231454	0.04887518	-1.274973	
TIL09_FC61694AAXX.bam	TIL08.bam	TIL16_FC6153UAAXX.bam	563	629	-0.05536913	-0.05536913	0.04616061	-1.199489	
TIL11_FC61694AAXX.bam	TIL08.bam	TIL16_FC6153UAAXX.bam	361	632	-0.2729104	-0.2729104	0.04996793	-5.461711	
TIL15_FC6144GAAXX.bam	TIL08.bam	TIL16_FC6153UAAXX.bam	460	665	-0.1822222	-0.1822222	0.04980177	-3.658951	
TIL17_FC6153UAAXX.bam	TIL08.bam	TIL16_FC6153UAAXX.bam	273	410	-0.2005857	-0.2005857	0.05378312	-3.729528	
BKN009_ZEAHRFRAADIAAPE.bam	TIL25-TIP489.bam	TIL16_FC6153UAAXX.bam	478	748	-0.2202284	-0.2202284	0.04829361	-4.560197	
BKN011_ZEAHRFRACDIAAPE.bam	TIL25-TIP489.bam	TIL16_FC6153UAAXX.bam	498	756	-0.2057416	-0.2057416	0.0460701	-4.465838	
BKN014_ZEAHRFRADDIAAPE.bam	TIL25-TIP489.bam	TIL16_FC6153UAAXX.bam	599	667	-0.05371248	-0.05371248	0.04784225	-1.1227	
BKN015_ZEAHRFRAEDIAAPE.bam	TIL25-TIP489.bam	TIL16_FC6153UAAXX.bam	433	656	-0.204775	-0.204775	0.05112163	-4.005643	
BKN019_ZEAHRFRAIDIAAPE.bam	TIL25-TIP489.bam	TIL16_FC6153UAAXX.bam	422	729	-0.2667246	-0.2667246	0.04914371	-5.427441	
BKN022_ZEAHRFRAKDIAAPE.bam	TIL25-TIP489.bam	TIL16_FC6153UAAXX.bam	387	629	-0.238189	-0.238189	0.04492601	-5.301805	
BKN025_ZEAHRFRAMDIAAPE.bam	TIL25-TIP489.bam	TIL16_FC6153UAAXX.bam	382	771	-0.3373807	-0.3373807	0.04795606	-7.035205	
BKN026_ZEAHRFRANDIAAPE.bam	TIL25-TIP489.bam	TIL16_FC6153UAAXX.bam	465	620	-0.1428571	-0.1428571	0.04886469	-2.923525	
BKN027_ZEAHRFRAODIAAPE.bam	TIL25-TIP489.bam	TIL16_FC6153UAAXX.bam	496	626	-0.1158645	-0.1158645	0.04745605	-2.441512	
BKN033_ZEAHRFRATDIAAPE.bam	TIL25-TIP489.bam	TIL16_FC6153UAAXX.bam	418	604	-0.1819961	-0.1819961	0.04712569	-3.861929	
BKN035_ZEAHRFRAVDIAAPE.bam	TIL25-TIP489.bam	TIL16_FC6153UAAXX.bam	410	523	-0.1211147	-0.1211147	0.05059439	-2.393836	
TIL01_435BCAAXX.bam	TIL25-TIP489.bam	TIL16_FC6153UAAXX.bam	478	396	0.09382151	0.09382151	0.04954048	1.893835	
TIL03.bam	TIL25-TIP489.bam	TIL16_FC6153UAAXX.bam	546	591	-0.03957784	-0.03957784	0.05423869	-0.7296974	
TIL04-TIP454.bam	TIL25-TIP489.bam	TIL16_FC6153UAAXX.bam	436	550	-0.1156187	-0.1156187	0.04768354	-2.424708	
TIL07_FC6162DAAXX.bam	TIL25-TIP489.bam	TIL16_FC6153UAAXX.bam	445	538	-0.09460834	-0.09460834	0.05176902	-1.827509	
TIL09_FC61694AAXX.bam	TIL25-TIP489.bam	TIL16_FC6153UAAXX.bam	579	611	-0.02689076	-0.02689076	0.04744717	-0.5667515	
TIL11_FC61694AAXX.bam	TIL25-TIP489.bam	TIL16_FC6153UAAXX.bam	329	629	-0.3131524	-0.3131524	0.04989439	-6.276305	
TIL15_FC6144GAAXX.bam	TIL25-TIP489.bam	TIL16_FC6153UAAXX.bam	435	654	-0.2011019	-0.2011019	0.04758078	-4.226537	
TIL17_FC6153UAAXX.bam	TIL25-TIP489.bam	TIL16_FC6153UAAXX.bam	280	375	-0.1450382	-0.1450382	0.0538394	-2.693904	
TIL08.bam	TIL25-TIP489.bam	TIL16_FC6153UAAXX.bam	442	444	-0.002257336	-0.002257336	0.04819181	-0.04684067	
BKN009_ZEAHRFRAADIAAPE.bam	BKN011_ZEAHRFRACDIAAPE.bam	TIL17_FC6153UAAXX.bam	269	611	-0.3886364	-0.3886364	0.05085957	-7.641362	
BKN009_ZEAHRFRAADIAAPE.bam	BKN014_ZEAHRFRADDIAAPE.bam	TIL17_FC6153UAAXX.bam	413	648	-0.2214892	-0.2214892	0.05214421	-4.247627	
BKN011_ZEAHRFRACDIAAPE.bam	BKN014_ZEAHRFRADDIAAPE.bam	TIL17_FC6153UAAXX.bam	563	435	0.1282565	0.1282565	0.05439091	2.35805	
BKN009_ZEAHRFRAADIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	TIL17_FC6153UAAXX.bam	342	274	0.1103896	0.1103896	0.06281515	1.757372	
BKN011_ZEAHRFRACDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	TIL17_FC6153UAAXX.bam	551	204	0.4596026	0.4596026	0.05184404	8.865101	
BKN014_ZEAHRFRADDIAAPE.bam	BKN015_ZEAHRFRAEDIAAPE.bam	TIL17_FC6153UAAXX.bam	499	252	0.3288948	0.3288948	0.05767031	5.703018	
BKN009_ZEAHRFRAADIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	TIL17_FC6153UAAXX.bam	382	214	0.2818792	0.2818792	0.06118855	4.606731	
BKN011_ZEAHRFRACDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	TIL17_FC6153UAAXX.bam	645	194	0.5375447	0.5375447	0.04592086	11.70589	
BKN014_ZEAHRFRADDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	TIL17_FC6153UAAXX.bam	666	337	0.328016	0.328016	0.05023259	6.529944	
BKN015_ZEAHRFRAEDIAAPE.bam	BKN019_ZEAHRFRAIDIAAPE.bam	TIL17_FC6153UAAXX.bam	317	220	0.1806331	0.1806331	0.06034839	2.993173	
BKN009_ZEAHRFRAADIAAPE.bam	BKN022_ZEAHRFRAKDIAAPE.bam	TIL17_FC6153UAAXX.bam	295	425	-0.1805556	-0.1805556	0.05737819	-3.146763	
